,Date,User,Tweet
146,2022-10-05 09:31:09+00:00,Adam_Chilh,"@DonaldBKipkorir The rejection of GMO in the countries mentioned is a food for thought for Kenyans. GMO is rejected food from the west. But the ""GMO diplomacy"" seems to be working for the American Multi-national companies. Cancer from that lady's research will work for us."
147,2022-10-05 09:19:32+00:00,LudaPeps,@KennedyMmaomond @ReubenKigame They know gmo is dangerous but still support
148,2022-10-05 09:18:42+00:00,GunnerAfrican,"Farmers need to learn and adopt to Climate Smart Agriculture and now the government should  subsidize on water harvesting and irrigation equipment. That the only solution to make good use of the fertilizers and GMO products.
 #Letsgrowtogether https://t.co/gJ74yoiYnH"
149,2022-10-05 09:14:28+00:00,OmaryMwaimu,"@HansB_Kasenga77 Mbegu za asili zip, kuna utaratibu mzuri wa kuzitunza - kama Taifa , pamoja na kama jumuiya ya SADC. Mbegu ni kiumbe hai, sababu ya tija na ukinzani wa magonjwa, mbegu kila mar uboreshwa 
1. Tuna asili 
2. OPV 
3. Hybrid 
4. Sasa ni GMO"
150,2022-10-05 09:11:32+00:00,bnyabuti_,"What are some alternative solutions to food security apart from lifting the ban on GMO’s in Kenya?

#AfrikaYouthCaravan #AfrikaYouthCaravan_COP27
#Resilience
#YouthAction
#JustEnergyTransition https://t.co/fpWqjCOiCW"
151,2022-10-05 09:11:17+00:00,zachoketch,@QubicMetres @MMuhande GMO
152,2022-10-05 09:09:56+00:00,bnyabuti_,"What are your thoughts on the recent lift on the ban on GMO’s in Kenya and the effects on the climate? 

#AfrikaYouthCaravan #AfrikaYouthCaravan_COP27
#Resilience
#YouthAction
#JustEnergyTransition https://t.co/NDyWMUdFuw"
153,2022-10-05 09:08:57+00:00,gathoniN1,"@SokoAnalyst Ruto has been preparing for the presidency for long he knows what he needs to do already besides being a scientist himself.
Kindly find more information on GMO and stop spreading ignorance."
154,2022-10-05 09:03:08+00:00,Kwanza254,@ondeng_moses Now you get why Cheap GMO products are badly needed in the shelves...
155,2022-10-05 09:02:16+00:00,Ruggedtux,"@ufob0t Must be the flouride, GMO and vaccines messing the brain"
156,2022-10-05 09:01:04+00:00,ukooflani254,"If Uganda attack us, do we have friends in the larger African Continent or even in East African territory that can come for our aid? That Museveni son is being groomed to take over from his dad &amp; he might test his power with Kenya. Hustlers GMO is not a lollipop @TrottoirRadio"
157,2022-10-05 09:00:27+00:00,Innocent_Lyaruu,"@HKigwangalla GMO ni moja ya njia za Ukoloni mamboleo lakini since  soveignity ya nchi haihusiki na masuala ya msingi wacha tu so called  ""wazungu"" waamue"
158,2022-10-05 08:54:54+00:00,Topha_graphy,"Unga prices hitting 300ksh sounds more of a strategy .""If we do this they will now beg for the GMO unga"".Who doesn't know about the Govt Haha"
159,2022-10-05 08:54:42+00:00,MuhohoFrancis,"Someone help me to understand how the toxic GMO CROPS are going solve the problems of high food prices, when ;
i). When prices in agrochemicals, fertilizer and fuel have increased.
ii). Disruptions in industrial production when Covid pandemic started are still with us. 1/3 https://t.co/HFRtVA73Uh"
160,2022-10-05 08:54:23+00:00,mugorick,"@evans_lwande GMO approved by National Bio safety Authority is safe, No difference with Non GMO Counterparts, according to Dr. Chege Paul Karumba, PHD in bio-technology."
161,2022-10-05 08:51:37+00:00,Abdulkarmyahya,"@HKigwangalla Gmo tayr in tanzania 
Good example mchele from thailand"
162,2022-10-05 08:47:40+00:00,254Wasabi,@otherafrikan @waikwawanyoike I know for sure you went for Phizer ama Johnson &amp; Johnson vaccine which only God knows whats in them. But ohhh noooos cheap GMO's causes Cancer🤡🤡🤡
163,2022-10-05 08:40:31+00:00,makakgen,@_fels1 there's GMO coming
164,2022-10-05 08:39:27+00:00,NyakagwaSteve,@BCherich We got vaccinated with drugs we have zero knowledge about but act so informed when it comes to GMO
165,2022-10-05 08:39:20+00:00,shauvz,@StandardKenya Sri lanka banned GMO and went organic.  Their production output fell terribly and so did their exports
166,2022-10-05 08:37:49+00:00,Chwero,@TonyMurega You do not need GMO to achieve food security. Climate smart agriculture and ecological farming are alternatives.
167,2022-10-05 08:37:13+00:00,manonyi2,@integritykenya @TrottoirRadio @citizentvkenya @TrevorOmbija GMO foods should never ever been around this planet of ours.
168,2022-10-05 08:33:52+00:00,Mandela_O1,"GMO merits;
-use fewer resources to yield
-high yields
-highly nutrious
-climate resistant
-pest &amp; disease resistant
-can grow on any soil
-take little time to mature

The population growth surge is making it necessary to use GMOs to fill the gap of food insecurity..."
169,2022-10-05 08:33:50+00:00,Mandela_O1,"Common GMO foods;
-Canola Oil         -Maize meal
-Soybeans          -Broiler chicken
-Potatoes           -Pink Pineapples  -Granulated sugar
-Vegetables &amp; fruits

Most countries in the European Union have a total ban on GMOs. In the USA,gmos are for livestock consumption..."
170,2022-10-05 08:33:49+00:00,Mandela_O1,"GMO FOODS.
Genetically Modified Organisms/Engineered Foods.
These are a hybrid of foods or organisms that are bioengineered by addition of;
-foreign genes
-bacterial &amp; viral vectors
-viral promoters
-antibiotic markers

The main aim is to enhance food security..."
171,2022-10-05 08:32:38+00:00,BFherbal_clinic,@HKigwangalla Lazima tutumie GMO kwasababu mabadiliko ya tabia ya nchi ni bomu linalo subiri kulipuka anytime soon hapa Tanzania.. Tazama bei ya mazao sokoni kwa sas alaf linganisha na miaka miwili iliyo pita. Pia sijaona scientific proven scenario inayo thibitisha athari za GMO
172,2022-10-05 08:29:50+00:00,OMosembe,@RiazGilani Let them begin by eating GMO ugali hapo State https://t.co/y2zpiG4imZ the US the rich go for Non-GMO and organic foods.
173,2022-10-05 08:28:23+00:00,GoonerMshy,I would not be surprised if we had been consuming GMO food even before the ban was lifted. We have animal feed companies selling saw dust as maize germ. GMO cannot be the forbidden line. Greed will end us NOT GMO foods.
174,2022-10-05 08:27:38+00:00,v_sirv,@MuriukiEugene Hii nayo ni porojo….. GMO zimejaa kwa shelves za duka … difference is they are well labled for consumer to choose.
175,2022-10-05 08:25:47+00:00,DittuBN,@samwel_ek @HKigwangalla Good Morning Onpoint (GMO)
176,2022-10-05 08:24:15+00:00,MagazetiOnline,"StandardKenya: Timothy Njagi, a research fellow at Tegemeo Institute, a public policy think-tank, does not think there is enough window to import GMO maize. https://t.co/H4t1h6akKm"
177,2022-10-05 08:21:55+00:00,Omakori,@marubekevin80 @CharlesKabaiku @cbs_ke @NahashonKimemia @RasnaWarah I am pro GMO if well done. I actually studied it and it's an amazing field. Just like medical.
178,2022-10-05 08:21:09+00:00,Nyagwara,"@ReutersAfrica I am confidently saying that lifting the ban on GMO will not improve crop yields and food security out of the blues. Food production system must be designed to work for the local farmers, majority who are smallholder farmers. The focus should be on production efficiency."
179,2022-10-05 08:15:34+00:00,HdKilama,"@HKigwangalla Technology change Yes, hence GMO but is our digestion system updated? No GMO"
180,2022-10-05 08:14:12+00:00,siro_Blac,@Prodigy_ric @RiazGilani What's wrong with GMO?
181,2022-10-05 08:12:57+00:00,JaredO59606727,"@KTNNewsKE GMO will create more problems to the country, beyond food security. food security in the short term, but a looming health crisis in the long term"
182,2022-10-05 08:11:16+00:00,KaseraAlphonce,President Ruto’s Decision to Lift the GMO Ban is Welcome but More Must be Done to Transform the Biotechnology Landscape https://t.co/3aFrPhh0mj
183,2022-10-05 08:10:52+00:00,Muchohi,🤣🤣🤣 halafu mahustlers na watoto wao wakule GMO https://t.co/eYzmBdbjFl
184,2022-10-05 08:10:29+00:00,KirituChege,"@ephraimnjegafan My question to you is, what would be the differences (in policy, safetu etc) between allowing GMO production based on science and based on commercial pressure from biotech firms."
185,2022-10-05 08:10:15+00:00,KevmanXII,"On this debate on GMOs, it should be a simple as allowing it on condition that food processors label (and of course KEBS does their job). Give people the option to choose what they want: Organic, or GMO."
186,2022-10-05 08:06:37+00:00,NahashonKimaru,@StandardKenya We must be against GMO by all means
187,2022-10-05 08:04:16+00:00,JusperMachogu,@Dr_Kibagendi @gbmillion It is. Maize is genetically modified. Wheat is. Rice is. Most fruit varieties are headed there. GMO doesn't necessarily mean lab made.
188,2022-10-05 08:02:55+00:00,benittotz,"@EliahTugara @HKigwangalla Kwamba popolation yetu imeelemea maeneo ya wazi na yanayosapoti kilimo? 
Bado tunaweza vizur kujilisha na kufanya biashara vile vile.

GMO sio kwa manufaa yetu zaid ni kutufanyq tegemezi na kuuwa uwezo wetu wa kujitegemea hata kwa vitu tunavyoweza kama chakula."
189,2022-10-05 08:02:09+00:00,jacob_wila,@HKigwangalla Gmo ni nn..??
190,2022-10-05 08:01:50+00:00,NyakagwaSteve,Tulia utafutiwe cheaper food uache kuwika kila time serikali saidia. GMO is approved across the world. We got vaccinated with drugs we have no knowledge about
191,2022-10-05 08:00:18+00:00,Colmoregilbets,"@HendrixBuddie @ShadayaKnight Guys, GMO make you fat basically. That comes wth big tummy n boobs eventually build up, hapade science apa"
192,2022-10-05 07:59:41+00:00,HotmaMutinda,"@BethYA1 @ReubenKigame A book by Dale Hanson Bourke ""The Skeptic's Guidelines to Global poverty"" shows clearly the following facts: Approximately 3,000 children die daily from malaria  and 3 million people worldwide suffer from obesity and related health conditions. GMO is a hoax mixed with hot air!"
193,2022-10-05 07:59:03+00:00,citizentvkenya,"Government lifts 10-year ban on GMO foods, what next? https://t.co/0WkFGoSmjw https://t.co/HEsIPciZSY"
194,2022-10-05 07:55:06+00:00,kahuro_sam,@Undefea48952537 GMO food even without public participation. Kenya needs serious prayers.
195,2022-10-05 07:53:20+00:00,marubekevin80,"Instead of debating if to allow GMO or not, let's debate on how to make use of idle land all over the country on organic farming."
196,2022-10-05 07:52:00+00:00,DrMumbiSeraki,this GMO thing is a MASSIVE blunder by the current government. They've probably submitted to the Americans and their DIABOLICAL agenda for our people. https://t.co/8vSznU2WyO
197,2022-10-05 07:51:41+00:00,tallan_malique,"@rchboy9 @HKigwangalla @MissNasike GMO'S are not solution to food insecurity really???
We need good seed that are capable for fighting pests, weeds and drought condition kutokana na hali ya nchi yetu ya kitropiki
Kama hatutaruhusu GMO'S kamwe swala la njaa halitaisha nchini, WACHANA NA HIZO SABABU NYENGINEZO"
198,2022-10-05 07:51:15+00:00,Juniorkering132,"@JamesOleKiyiapi There is is no conclution made on any research  that GMO are harmfull to our health
OleKiyiapi give us alternative solution to curb drought in your area."
199,2022-10-05 07:50:23+00:00,B_Malowa,"@NationAfrica The elephant in the room is not GMO but the push to control our food.

Monsanto &amp; it's demons may succeed in controlling the global food chain. It's a threat to small scale farmers &amp; ordinary families 

Already, farmers can't plant seeds after one season

High level corruption"
200,2022-10-05 07:50:18+00:00,wikii_jimcliff,"@NahashonKimemia The turn around is this, introduce GMO make it taste sweeter in the mouth so that people love it, make it drought resistant, high yield and cheaper. By this the fresh farm products automatically become expensive and affordable to only Politicians and the powerful people."
201,2022-10-05 07:50:09+00:00,emma_baguma,@MikeSonko these Kenyan don't joke...the GMO general placed a wrong baton..on capturing Narobi..😂
202,2022-10-05 07:49:37+00:00,DavyKiptoo_,NTV have of late held interviews supporting GMO's and Free mason in a span of 6 days.
203,2022-10-05 07:49:32+00:00,bouncenationke,"Allow us use GMO to fight drought, hunger, scientists, farmers, millers ask Ruto https://t.co/WVpjfeJD0z"
204,2022-10-05 07:48:50+00:00,iAmLyimo,"@trillopazi @samwel_ek @HKigwangalla Hizo parachichi si GMO mkuu,"
205,2022-10-05 07:47:55+00:00,iAmLyimo,"No GMO, ina disavantages nyingi kuliko advantages https://t.co/bhPm7Vt4Vi"
206,2022-10-05 07:47:51+00:00,otherafrikan,GMO government https://t.co/QRRyfV3MiS
207,2022-10-05 07:44:31+00:00,ogado_jack,@MigunaMiguna Who approved GMO'S Mr know it all?
208,2022-10-05 07:43:52+00:00,otherafrikan,@farhiyaabass GMO government
209,2022-10-05 07:43:37+00:00,tiealek,"@FrosimeKunta254 @MutahiNgunyi Ruto rejected it too while Minister for Agriculture.
US is looking for market for her GMO products and she succeeded.
US sent advisory out about Kisumu even before SCOK made ruling. People users know who they can make their puppet."
210,2022-10-05 07:43:10+00:00,JosMalube,Adopting GMO food in Kenya is like accepting death at early age. #SaynotoGMOs.
211,2022-10-05 07:40:19+00:00,hassan_u_suph,Yes to GMO. Anytime soon we'll have to play catch up. Its widely used already all over the world. Let's approve it and reduce the catch up time for our farmers. With the world tension we have seen the real meaning of food security. By all means necessary. https://t.co/5tZ9OvH7IT
212,2022-10-05 07:36:12+00:00,KenyaYouthUnion,We need to address this issue of food insecurity in another more long term sensible solution. Introducing GMO won't serve as the long term solution but it will just trash our citizen's health something leading to a bigger health downfall in coming years than this issue of Food.
213,2022-10-05 07:36:10+00:00,hon_wamuchomba,"23 Counties of Kenya are starving; 
The President through Cabinet resolution  adopted a report that lifted the GMO restrictions there in. Scientists argue the genetic transfer through Biotechnology foods is risky for Kenya. 
Is the risk limited to Kenya?"
214,2022-10-05 07:35:03+00:00,KINYANJUIROY,@WilliamsRuto @StateHouseKenya Might we not end up being slaves to patented seed varieties &amp; loose our own indigenous seed. How will this be addressed alongside other GMO issues sir?
215,2022-10-05 07:34:11+00:00,WOTIENO13,GMO and with these few hospitals to manage cancer si watu watachangiwa like kila siku waende India.
216,2022-10-05 07:33:49+00:00,kivuvamartine,@pmwangimaina @kenyanwalstreet Too late for this. World operates on give-take. US wants to do business around the GMO foods in Kenya in exchange for better trading terms with  them.
217,2022-10-05 07:33:40+00:00,AlexGachoki7,Do we need GMO or radical land reforms as a country
218,2022-10-05 07:32:56+00:00,DenisMujibi,@KiboromoM6 @hashbaker55 @HEAnneKananu No GMO chicken...fast growing chickens are all naturally bred
